2	3	4
m491	JERGENS	Apollo I'm sure there's a way to salvage this.
m491	APOLLO	Shape nothin' -- They're afraid. They know everybody in the world's gonna see this fight an' none of them gotta prayer of beating me so they're makin' excuses so they don't have to be the chump that's gonna be whipped in front of the whole civilized world!!
m491	JERGENS	Shaw's fighting in South America -- Why not postpone the bout until July Fourth?
m491	APOLLO	Then gimme Buddy Shaw -- He's ranked fifth.
m491	JERGENS	I contacted Ernie Roman's manager he's fighting in France the same week.
m491	APOLLO	You best find me another ranked contender an' I mean in a flash man!
m491	JERGENS	I suppose we could cancel the fight indefinitely if you are set on fighting Green.
m491	APOLLO	Damn.
m491	APOLLO	...Stay in school an' use your brains dig -- Be a lawyer be a doctor carry a leather briefcase an' forget about sports!! Sports can only make ya grunt an' smell -- Be a thinker not a stinker!!
m491	COMMENTATOR	Any quick advice for young boxing hopefuls?
m491	APOLLO	Me an' my wife are goin' home 'cause we miss our children an' can't go no more time without seein' them.
m491	COMMENTATOR	Where're you off to now?
m491	APOLLO	The Bicentennial Heavyweight Championship of the World is gonna be held in the only place it can be held -- Philadelphia! -- the nation's cradle -- January First -- the first major event of our two hundredth year.
m491	COMMENTATOR	Still to be held in Philadelphia?
m491	APOLLO	That's right -- It's gonna be the greatest sportin' event in this country's history -- A gala occurrence!
m491	COMMENTATOR	You're referring to the much publicized bicentennial fight?
m491	APOLLO	He was big an' very nasty so I destroyed him in a hurry -- Now I'm gettin' ready for Mac Lee Green next month.
m491	COMMENTATOR	Apollo how would you rate this last British challenger Henry Wilcoxson?
m491	APOLLO	Very high an' very fast.
m491	COMMENTATOR	How was the flight Champ?
m491	ROCKY	Move your shoulders down.
m491	BODYGUARD	Kiss my ass.
m491	ROCKY	Don't like yours neither.
m491	BODYGUARD	I don't like ya face.
m491	ROCKY	Does that bum have to say that?
m491	BODYGUARD	Take 'er to the zoo -- Retards like the zoo.
m491	ROCKY	She ain't retarded she's shy.
m491	BODYGUARD	Hear she's retarded.
m491	BODYGUARD	...Of the truck that run over your face.
m491	ROCKY	Of wa?
m491	BODYGUARD	Did ya get the license number?
m491	ROCKY	Pull heat on me? -- I'll dent ya face!
m491	CHIPPED TOOTH	We'll kill you man -- We gotta gun.
m491	CHIPPED TOOTH	Buy us some Thunderbird man.
m491	ROCKY	...That's an old one.
m491	CHIPPED TOOTH	Hey give Rocky a dime.
m491	ROCKY	No dollar.
m491	CHIPPED TOOTH	'Cause we dig ya man -- Gimme a dollar.
m491	ROCKY	Why?
m491	CHIPPED TOOTH	Yo Rock gimme a dollar.
m491	ROCKY	No wine.
m491	CHIPPED TOOTH	C'mon man it's cold man.
m491	ROCKY	...No wine -- Bad for ya' brain.
m491	CHIPPED TOOTH	Yo Rocks buy us sum wine man.
m491	ROCKY	Charge it.
m491	CLEANER	...How 'bout for the Cokes?
m491	ROCKY	I must be goin' deaf 'cause I thought ya said 'ten cents.'
m491	CLEANER	That's ten bucks.
m491	ROCKY	Yeah -- My ol' man who was never the sharpest told me -- I weren't born with much brain so I better use my body.
m491	CLEANER	Here -- Three minutes.
m491	ROCKY	This guy is beautiful -- get the Cokes.
m491	CLEANER	Cost ya a buck.
m491	ROCKY	How 'bout some Cokes?
m491	CLEANER	Six!
m491	ROCKY	It ain't your fault -- I originally done it in the Baby Crenshaw fight.  That's me fightin' Big Baby Crenshaw -- Big Baby was the size of an airplane an' I broke my hands on his head -- I lost but it's a nice picture don't ya think?
m491	CLEANER	Seven minutes!
m491	ROCKY	Hey I ain't cryin'... I still fight. Kinda do it like a hobby. See I'm a natural southpaw an' most pugs won't fight a southpaw 'cause we mess up their timin' an' look awkward -- Southpaw means lefthanded... But I guess in the long run things probably worked out for the best right?
m491	CLEANER	Nine minutes!
m491	ROCKY	...Yeah give 'er the Blades.
m491	CLEANER	Ten minutes for ten dollars.
m491	ROCKY	...Ten minutes.
m491	CLEANER	Few minutes?
m491	ROCKY	Look at her ya can see she ain't feelin' good -- needs a few minutes exercise --
m491	CLEANER	This a con?
m491	ROCKY	Listen I gotta problem. This girl ain't feelin' well y'know -- The doctor says she should exercise y'know once in awhile an' ice skatin' is the best thing --
m491	CLEANER	Yo pal what's with you -- The place ain't operatin'.
m491	ROCKY	Wait here gotta smooth this guy out.
m491	CLEANER	Hey the rink is empty 'cause we're closed -- ya ain't allowed in here so do me a favor an' not stay here.
m491	ROCKY	Are ya closed to the General Public or to just everybody.
m491	CLEANER	Hey whatta ya doin' here -- we're closed... Yo we're closed!
m491	COMMENTATOR #2	Not only has he refused to fall but he has beaten the Champion's body without mercy and the bout has become a vicious slugfest.
m491	COMMENTATOR #1	Without a doubt this is the most punishing brawl I have ever seen -- The ringside audience is spotted with blood. This fight should have been stopped rounds ago but Rocky Balboa refuses to fall --
m491	COMMENTATOR #1	No way -- but the brilliant ability of the Champion to master situations like this is one of his most outstanding traits -- Creed tosses a perfect right hand that rocks Rocky. Creed on the offensive -- Balboa takes the punishment and counters with a left flush over the heart... that hurt.
m491	COMMENTATOR #2	There's no way Apollo expected this kind of hitting power.
m491	COMMENTATOR #1	Apollo almost sprints out of his corner -- feints and throws a pair of left-right combinations. Balboa drops beneath a left upper cut and lands a very solid shot on Creed's temple -- not much movement from Balboa duck a left a right another left and explodes with a right hook to the temple -- I mean explodes. The Champ backs off.
m491	COMMENTATOR #1	Round three ready to start and should be interesting to see if Creed can put the challenger away -- there goes the bell.
m491	COMMENTATOR #2	If you had asked anyone who knows boxing they never would've predicted a first round knockdown and the second round punishment to the body of the Champion... Most fighters will tell you receiving a good body punch is the next worst thing to dying.
m491	COMMENTATOR #1	Creed is down!!!
m491	COMMENTATOR #2	The Champion is smiling and toying with the man -- trying to give the fans their money's worth and make a show of it with the badly out-classes challenger -- Another left to right combination. I feel sorry for --
m491	COMMENTATOR #1	The Champ stings the slower challenger with jabs at will -- Balboa blocks eighty percent of the blows with his face -- Creed doesn't look the best he's ever been but is moving smoothly -- Creed snaps out a triple combination that backs Balboa into a corner -- oh a solid hook by Creed a master of fist-men.
m491	COMMENTATOR #1	I agree.
m491	COMMENTATOR #2	It's been confirmed that it is definitely an impersonation of George Washington -- a great way to start 1976 off.
m491	COMMENTATOR #1	Am I seeing right? Creed is approaching the ring in a boat. Is he supposed to be George Washington? Obviously so.
m491	COMMENTATOR #2	You could go deaf with the noise -- it undoubtedly means Champion Apollo Creed is heading towards the ring --
m491	COMMENTATOR #1	I only wonder if this man has the skill to go past three rounds -- Vegas odds say 'no.'
m491	COMMENTATOR #2	Thank you Bob. The electricity is everywhere tonight. Rocky Balboa a fifty-to-one underdog is living a Cinderella story which has captured peoples' imaginations all over the world -- to quote a popular sports magazine 'The fighting style should be 'The Caveman Against the Cavalier.' From the increase in sound it appears the challenger is now approaching the ring... His record is forty-four wins twenty losses and thirty-eight knockouts.
m491	COMMENTATOR #1	We would like to welcome our viewing audience to the Grand World Championship Bicentennial Heavyweight Fight -- the first major event of the Bicentennial Year... A point of interest is that the fight is being beamed to more than seven hundred and fifty million fans in theatres in nearly every corner of the world. I would like to welcome an old friend and co-commentator for this evening's event -- Jimmy Michaels.
m491	MICKEY	Not yellow cautious.  See it's very easy for a fighter to accidentally hurt --
m491	DIPPER	Yo' yellow old man.
m491	DIPPER	Don't mouth me old man I'll knock yo' out too. C'mon wop spar me let everybody see who's got the heat around here.
m491	MICKEY	Why let Rocky here take a chance on cuttin' or breakin' a hand? -- Take a shower Dipper.
m491	DIPPER	Yo' know I iz the best man here! Yo' said so yoself!
m491	MICKEY	You can forget about sparring kid.
m491	DIPPER	I'm happenin'! This pig is takin' my shot -- I iz a contender. He's nothin'.
m491	MICKEY	What's happenin' here?
m491	DIPPER	I say ya nothin'!
m491	FATS	Waits! -- Be smart. Ya don't have to break nothin' -- Here take my coat it's worth fifty-sixty dollars. It's yours.
m491	ROCKY	Ya still light seventy.
m491	FATS	I know the juice is climbin' -- I been workin' six months just to pay the damn interest.
m491	ROCKY	...The juice is climbin' every week.
m491	FATS	You have my food in ya hand.
m491	ROCKY	What about for food an' stuff?
m491	FATS	That's it.
m491	ROCKY	That's it? -- Completely?
m491	FATS	That's it I'm broke.
m491	ROCKY	A hundred an' thirty.
m491	ROCKY	Look Bob if ya wanna dance ya gotta pay the band -- If ya borrow ya gotta pay the man... Me I ain't emotionally involved.
m491	FATS	Bob.
m491	ROCKY	What's ya name again?
m491	FATS	Please I need my hands to work -- Christ don't bust my thumbs.
m491	ROCKY	Mr. Gazzo says I should get two hundred or break the thumb.
m491	FATS	Honest to God I'm broke -- Gimme a break.
m491	ROCKY	Mr. Gazzo wants the two hundred now!
m491	FATS	Don't hit the face! Not the face!!
m491	GAZZO	Where else am I gonna go.  Bet three grand on Rocky.
m491	ROCKY	Yo you gonna show Tony?
m491	GAZZO	Same thing. Ya know Rock remember when we was kids we fought together. An' I wasn't well an' ya had to beat up that Irish kid -- what's his name? -- Gallager -- I bought a suit and became a businessman. You put on gloves. An' I remember Mama almost cried may she rest in peace -- an' our ol' man who said ya had no brains --I'd like to lay hands on that bastard. You ain't never had any luck. Even when I owned you in '66 you never had luck. But now I think you might be gettin' some luck kid. Whatta you think?
m491	ROCKY	Black market?
m491	GAZZO	Sure you do what ya want. Stay away from the stock market.
m491	ROCKY	I'm gonna do somethin with it.
m491	GAZZO	Ya gettin 150 grand killer. Ya got any plans for it? Whatta ya think? Ya like to put it on the street make it work for ya?
m491	ROCKY	No action.
m491	GAZZO	Listen kid I'm with ya. Ya know I'm with ya -- Italian we're blood. You kill this rug -- We Guinneas gotta show these Afro-Americans where it's at. Give it your best shot cause I want ya to prove to these bums on the corner that my man can't be beat by this rug... Ya got any action on the side.
m491	ROCKY	Gonna try.
m491	GAZZO	Does Santa Claus charge juice? Merry Christmas -- Now how's about my present ya gonna win?
m491	ROCKY	Do I have to pay juice?
m491	GAZZO	Here's five hundred -- Put it in your glove.
m491	ROCKY	A few bucks.
m491	GAZZO	Take your shot kid -- You got money for trainin' expenses?
m491	ROCKY	I feel bad about walkin'.
m491	GAZZO	Hey -- if a good man can make a better life let him make it.
m491	ROCKY	Y'know I won't be able to work for ya no more.
m491	ROCKY	Thanks Mr. Gazzo.
m491	GAZZO	Here's fifty bucks -- You an' the girl have a nice time.
m491	ROCKY	Yeah.
m491	GAZZO	Buddy's got a thing against ya Rock. Some people just hate for no reason y'know.
m491	ROCKY	He's always in a bad mood.  Count ya blessin's. Ya a healthy person -- ya legs work -- ya hands work --
m491	GAZZO	Buddy's in a bad mood -- prostate problems.
m491	ROCKY	Paulie's sister.
m491	GAZZO	You think I don't hear things?
m491	ROCKY	How'd you know?
m491	GAZZO	Hey screw ya brain on right. Now who's this girl you're going out with tonight?
m491	ROCKY	Ya sure?
m491	GAZZO	No two yards from Snyder an' a grand from Cappoli.
m491	ROCKY	Next Wednesday I grab a grand from Snyder. An' Thursday two yards from Cappoli okay?
m491	GAZZO	It don't matter. It's my reputation. These guys think they can get off light. It's bad for my reputation -- It's bad for business. See ya killer.
m491	ROCKY	I figure if I break the thumb this guy gets thrown outta his job and can't pay nothin' no more.
m491	GAZZO	Yo Rock. Did I give you a job this mornin? How come ya didn't break this guy's thumb like I asked ya? When ya don't do what ya are told it makes me look bad kid.
m491	ROCKY	...Fine.
m491	GAZZO	Tomorrow collect from Del Rio -- He's late three weeks. How'd you do last night?
m491	GAZZO	Sure Rocky Bob's good for it...
m491	ROCKY	He only had a hundred an' thirty. -- I think he's good for the rest next week Mr. Gazzo.
m491	JERGENS	Not spar I'm asking whether you would be interested in fighting Creed for the championship.
m491	ROCKY	Sure an' I'm smart enough to know that no sparrin' partner should take cheap shots at the Champ. He's just there to help condition the man.
m491	JERGENS	Did you hear what I said?
m491	ROCKY	...Like I said I'd make a boss sparrin' mate.
m491	JERGENS	Rocky would you be interested in fighting Apollo Creed for the Championship?
m491	ROCKY	I wouldn't take no cheap shots. I'd be a good sparrin' partner.
m491	JERGENS	What?
m491	ROCKY	Absolutely -- Sparrin' with the Champ would be an honor -- y'know what?
m491	JERGENS	I'm sure you are.
m491	ROCKY	I know ya need sparrin' partners -- I'm very available.
